Store,rows,sales_sum,wape,bias,err_std,TAE,RMSE,MAPE,abs_err_sum,sq_err_sum,abs_pct_err_sum,nonzero_n
40,54,205849.0,0.4059771968773227,-101.18518518518519,2396.790354357987,5464.0,2398.925268624357,0.25613548887711696,83570.0,310761492.0,12.038367977224496,47
41,54,270915.0,0.4530203200265766,-128.4814814814815,3446.2995545987346,6938.0,3448.6936818324575,0.28249631124291213,122730.0,642248358.0,13.277326628416871,47
42,54,478283.0,0.4136379507530061,-221.22222222222223,5783.9343929308525,11946.0,5788.163468090144,0.28007822103071994,197836.0,1809153162.0,13.163676388443838,47
43,54,301065.0,0.4511716738910202,-149.92592592592592,3814.7713918779996,8096.0,3817.716405857768,0.33471231554380104,135832.0,787047762.0,15.731478830558649,47
44,54,243805.0,0.4531982527019544,-123.51851851851852,3039.7951243143366,6670.0,3042.3036045441327,0.3369718093216027,110492.0,499803006.0,15.837675038115327,47
45,54,252117.0,0.4829940067508339,-116.68518518518519,3382.4690074081714,6301.0,3384.4810560141295,0.29268053977591835,121771.0,618554449.0,13.755985369468164,47
46,54,247128.0,0.45199248972192546,-141.25925925925927,3232.5746772341927,7628.0,3235.659627065588,0.28949893031796137,111700.0,565352634.0,13.606449724944184,47
47,54,341064.0,0.40817852367884033,-173.6851851851852,4003.0380075363414,9379.0,4006.8041920380056,0.2787141022226287,139215.0,866941911.0,13.09956280446355,47
48,54,160609.0,0.4276970779968744,-71.74074074074075,1895.8808583560656,3874.0,1897.2377191493329,0.30163339378587967,68692.0,194373592.0,14.176769507936344,47
49,54,363463.0,0.413329554865282,-190.92592592592592,4417.851643351232,10310.0,4421.97533370007,0.2495438666992014,150230.0,1055908756.0,11.728561734862465,47
50,54,211102.0,0.46551430114352305,-106.0925925925926,2809.2042781919217,5729.0,2811.2069142656173,0.2855872630799133,98271.0,426755753.0,13.422601364755925,47
51,54,337007.0,0.45888661066387343,-170.33333333333334,4379.443394364682,9198.0,4382.754600578144,0.2807388328143487,154648.0,1037261046.0,13.19472514227439,47
52,54,310993.0,0.4418588199734399,-148.72222222222223,3899.2004375857796,8031.0,3902.035667680634,0.2810385574523963,137415.0,822197647.0,13.208812200262628,47
53,54,250705.0,0.4029436987694701,-139.62962962962962,2841.6258406731426,7540.0,2845.054279245275,0.32868311843148323,101020.0,437094028.0,15.448106566279712,47
54,54,363349.0,0.4340234870606497,-198.74074074074073,4623.960508550705,10732.0,4628.22953910744,0.2586102455842007,157702.0,1156707468.0,12.154681542457432,47
55,54,236612.0,0.42612378070427537,-112.88888888888889,2783.9520248278723,6096.0,2786.2398995380454,0.339302645108885,100826.0,419209170.0,15.947224320117595,47
56,54,390980.0,0.4545807969717121,-185.59259259259258,4965.077670939665,10022.0,4968.545148118198,0.2786671727360718,177732.0,1333067808.0,13.097357118595374,47
57,54,413885.0,0.44743829807796853,-214.7037037037037,5202.4816572180225,11594.0,5206.910127328306,0.31939177096636173,185188.0,1464043306.0,15.011413235419003,47
58,54,334666.0,0.48082267096149595,-158.90740740740742,4556.350429034992,8581.0,4559.12061655494,0.31798702763000464,160915.0,1122421363.0,14.945390298610217,47
59,54,251537.0,0.46457578805503763,-132.37037037037038,3204.401939325295,7148.0,3207.13481221225,0.4286631264426388,116858.0,555428540.0,20.147166942804024,47
60,54,416082.0,0.4345105051408136,-180.77777777777777,5074.903778203552,9762.0,5078.122582506547,0.33392346272132545,180792.0,1392515764.0,15.694402747902295,47
61,54,251184.0,0.48280145232180394,-103.18518518518519,3320.35169419052,5572.0,3321.954628762343,0.3188578771030911,121272.0,595910658.0,14.986320223845283,47
62,54,307947.0,0.4127560911455543,-138.7962962962963,3589.0473324826876,7495.0,3591.7301077150364,0.33724175637964393,127107.0,696628359.0,15.850362549843265,47
63,54,348135.0,0.44233702443017797,-213.42592592592592,4363.332304565925,11525.0,4368.548892472869,0.2756096064476499,153993.0,1030547849.0,12.953651503039547,47
64,54,528785.0,0.43527142411377023,-245.38888888888889,6579.878855736847,13251.0,6584.45301167553,0.2721721463641793,230165.0,2341171159.0,12.792090879116428,47
65,54,239789.0,0.44961195050648695,-132.5185185185185,2907.368746381312,7156.0,2910.3872912698725,0.38197131895676734,107812.0,457399126.0,17.952651990968064,47
66,54,296780.0,0.4332030460273603,-153.8148148148148,3687.33765781539,8306.0,3690.5444042850913,0.26465511630731536,128566.0,735486372.0,12.438790466443823,47
67,54,385170.0,0.40618168600877536,-204.35185185185185,4576.445872141909,11035.0,4581.006057625334,0.28366263423222393,156449.0,1133223291.0,13.332143808914525,47
68,54,373495.0,0.4325546526727265,-207.16666666666666,4573.444579753216,11187.0,4578.134265380588,0.26415470107011263,161557.0,1131802921.0,12.415270950295293,47
69,54,430516.0,0.4197799849482946,-207.4814814814815,5068.749172683828,11204.0,5072.99386366086,0.2849999353788289,180722.0,1389704404.0,13.394996962804958,47
70,54,315102.0,0.42381514557191,-159.5,3866.79205615657,8613.0,3870.0802389040405,0.2706740857534097,133545.0,808786137.0,12.721682030410255,47
71,54,417002.0,0.42085889276310423,-213.7962962962963,5113.813668514193,11545.0,5118.280872772868,0.28162969706104996,175499.0,1414627151.0,13.236595761869347,47
72,54,211377.0,0.4736891904038755,-97.24074074074075,2900.736432261867,5251.0,2902.3658644476773,0.38696427512077874,100127.0,454881291.0,18.187320930676602,47
73,54,215716.0,0.4127649316694172,-111.5925925925926,2518.592982559306,6026.0,2521.0639655745586,0.33408469595210905,89040.0,343211230.0,15.701980709749126,47
74,54,278863.0,0.4123458472439872,-139.22222222222223,3390.2222349676626,7518.0,3393.0796674451412,0.2714487127000198,114988.0,621701440.0,12.758089496900931,47
75,54,298507.0,0.4319027694492926,-137.85185185185185,3658.065459225416,7444.0,3660.661967054188,0.2681910975865973,128926.0,723624086.0,12.604981586570073,47
76,54,430495.0,0.4206947815886363,-238.64814814814815,5159.296701128396,12887.0,5164.813199805864,0.26574161828833065,181107.0,1440465951.0,12.48985605955154,47
77,54,370946.0,0.4629541766186992,-191.38888888888889,4804.181756424859,10335.0,4807.992518250789,0.29328070067490275,171731.0,1248306771.0,13.78419293172043,47
78,54,173970.0,0.4261539345864229,-105.77777777777777,2046.289484486735,5712.0,2049.0216183809757,0.3275528892782869,74138.0,226718438.0,15.394985796079483,47
79,54,269668.0,0.44166901523354646,-132.40740740740742,3373.1191660084114,7150.0,3375.716906025982,0.2983610408065199,119104.0,615355090.0,14.022968917906434,47
80,54,375814.0,0.4581574928022905,-181.66666666666666,4861.56941585587,9810.0,4864.962483201999,0.28145443212900795,172182.0,1278064438.0,13.228358310063372,47
81,54,351694.0,0.45434667637207343,-171.83333333333334,4521.959869881068,9279.0,4525.223503790642,0.27027410839815724,159791.0,1105792979.0,12.70288309471339,47
82,54,429782.0,0.42146948918288807,-212.8148148148148,4998.486545293908,11492.0,5003.014879938784,0.34123388180427716,181140.0,1351628526.0,16.037992444801027,47
83,54,177904.0,0.4298498066372875,-71.5925925925926,2141.3617380719365,3866.0,2142.5581888463594,0.2948932060491128,76472.0,247890002.0,13.8599806843083,47
84,54,621111.0,0.4015852238971778,-276.8333333333333,7381.4705519469,14949.0,7386.659881414854,0.25343265634653817,249429.0,2946388187.0,11.911334848287293,47
85,54,394791.0,0.29418350468982324,91.42592592592592,3276.610119337157,4937.0,3277.8853814729514,0.2658774097789272,116141.0,580204759.0,14.35738012806207,54
86,54,210482.0,0.4131469674366454,-103.18518518518519,2548.664930639061,5572.0,2550.7528518284776,0.2894917464249436,86960.0,351342366.0,13.606112081972348,47
87,54,279921.0,0.4171355489584561,-118.12962962962963,3337.611882137998,6379.0,3339.701735961639,0.2776368445808475,116765.0,602294815.0,13.048931695299832,47
88,54,290709.0,0.44234956606090625,-145.61111111111111,3641.66552970573,7863.0,3644.5754795210273,0.4871384796299015,128595.0,717278243.0,22.89550854260537,47
89,54,292403.0,0.43099079010817265,-135.09259259259258,3458.0411082347514,7295.0,3460.6788806265768,0.30634018759637993,126023.0,646720109.0,14.397988817029857,47
90,54,394826.0,0.4122803462791204,-212.87037037037038,4767.373844380682,11495.0,4772.123968074035,0.2615998514433271,162779.0,1229751027.0,12.295193017836374,47
91,54,218105.0,0.4204855459526375,-114.14814814814815,2708.391311566821,6164.0,2710.7956943112285,0.26987168104265397,91710.0,396814318.0,12.683969009004736,47
92,54,298234.0,0.4495765070380976,-152.35185185185185,3878.0229029054913,8227.0,3881.014393457234,0.2819882985849578,134079.0,813362727.0,13.253450033493015,47
93,54,277405.0,0.4599196121194643,-121.25925925925925,3502.108556311761,6548.0,3504.2072067941626,0.4217961738502189,127584.0,663091280.0,19.824420170960288,47
94,54,348428.0,0.4088075585199812,-155.03703703703704,4201.052703007077,8372.0,4203.912498648883,0.27127443086817654,142440.0,954335536.0,12.749898250804296,47
95,54,325762.0,0.42253240095529865,-156.38888888888889,3933.234661741019,8445.0,3936.3425141733906,0.3263440093851268,137645.0,836718789.0,15.33816844110096,47
96,54,247447.0,0.45143404446204644,-117.96296296296296,3148.788755737337,6370.0,3150.9976021712373,0.46699608989264657,111706.0,536154438.0,21.94881622495439,47
97,54,324380.0,0.4343547690979715,-155.1851851851852,3961.3383591074466,8380.0,3964.376878783983,0.3161598103450233,140896.0,848679338.0,14.859511086216093,47
98,54,262720.0,0.4410322777101096,-129.85185185185185,3333.7296342607665,7012.0,3336.257600632448,0.27318386717855286,115868.0,601053198.0,12.839641757391984,47
99,54,268146.0,0.4622295316730438,-121.68518518518519,3453.914048256483,6571.0,3456.056934866241,0.2886531428003813,123945.0,644993795.0,13.56669771161792,47
100,54,388385.0,0.45173217297269463,-190.37037037037038,4975.069831247472,10280.0,4978.710747141644,0.2741900036523504,175446.0,1338528278.0,12.886930171660469,47
101,54,363279.0,0.4257306367832988,-205.09259259259258,4413.10499689831,11075.0,4417.868115413269,0.2782210962042217,154659.0,1053948169.0,13.076391521598419,47
102,54,327652.0,0.44838426135045717,-233.37037037037038,4119.865623016687,12602.0,4126.469978260048,0.3059210725901628,146914.0,919498742.0,14.378290411737652,47
103,54,221196.0,0.4206088717698331,-100.46296296296296,2661.1479332615713,5425.0,2663.0435838772205,0.27112131096332154,93037.0,382957261.0,12.742701615276113,47
104,54,490692.0,0.42503444115657074,-194.12962962962962,6139.964989785263,10483.0,6143.0331587000965,0.24631175936953656,208561.0,2037790245.0,11.576652690368219,47
105,54,242993.0,0.45912433691505516,-119.55555555555556,2964.4391616644584,6456.0,2966.8490143709832,0.34983417235705994,111564.0,475318426.0,16.442206100781817,47
106,54,422781.0,0.4153947315513233,-200.83333333333334,4819.570058241326,10845.0,4823.752644370778,0.31074928848730754,175621.0,1256503837.0,14.605216558903454,47
107,54,357505.0,0.4095271394805667,-170.25925925925927,4324.515066734565,9194.0,4327.865383509263,0.2419520853884341,146408.0,1011442614.0,11.371748013256402,47
108,54,584427.0,0.4425822215606055,-276.4259259259259,7385.83616119858,14927.0,7391.007177143896,0.26809038498559107,258657.0,2949857303.0,12.60024809432278,47
109,54,308103.0,0.4091975735387192,-166.90740740740742,3583.7272613885125,9013.0,3587.6119030166383,0.27021557800428336,126075.0,695031795.0,12.700132166201318,47
110,54,219485.0,0.42702690388864845,-112.18518518518519,2623.263411986949,6058.0,2625.6611442538515,0.31035580081945263,93726.0,372281208.0,14.586722638514274,47
111,54,322003.0,0.4350611640264221,-164.75925925925927,3982.6385444046045,8897.0,3986.045081141066,0.27630626761079985,140091.0,857981991.0,12.986394577707593,47
112,54,300270.0,0.4211875978286209,-145.07407407407408,3619.0371742477455,7834.0,3621.943753781325,0.2612837195253738,126470.0,708397734.0,12.28033481769257,47
113,54,273759.0,0.4433278905898984,-156.53703703703704,3397.4502515255795,8453.0,3401.0545505115847,0.27495749148700793,121365.0,624627291.0,12.923002099889374,47
114,54,244767.0,0.4417016999840665,-106.48148148148148,3064.5088830188615,5750.0,3066.35826347803,0.2797121352028118,108114.0,507737862.0,13.146470354532154,47
115,54,381546.0,0.49318823942591455,-179.92592592592592,5111.964030954471,9716.0,5115.129479553044,0.299930009280425,188174.0,1412885678.0,14.096710436179976,47
116,54,334714.0,0.4107058563430272,-149.6851851851852,4014.8125403591343,8083.0,4017.6019450524077,0.2607653827130417,137469.0,871620771.0,12.25597298751296,47
117,54,172578.0,0.443445862160878,-83.0925925925926,2044.1373193392612,4487.0,2045.825446918495,0.35900522412969044,76529.0,226011695.0,16.87324553409545,47
118,54,392532.0,0.46727655324916184,-199.61111111111111,5251.146839171726,10779.0,5254.939364276454,0.288814382340688,183421.0,1491176937.0,13.574275970012335,47
119,54,280083.0,0.41131378912679456,-130.33333333333334,3358.3490156788516,7038.0,3360.877101128348,0.2667420244529216,115202.0,609956724.0,12.536875149287315,47
120,54,338187.0,0.44469479903130515,-192.44444444444446,4281.264769281544,10392.0,4285.587811361341,0.2916809053630214,150390.0,991778196.0,13.709002552062005,47
121,54,197538.0,0.46167825937288015,-84.53703703703704,2431.8226186603865,4565.0,2433.2915483474762,0.412151732731826,91199.0,319729019.0,19.37113143839582,47
122,54,425507.0,0.27273581868218383,-175.83333333333334,3061.0294791494944,9495.0,3066.075477435827,0.31117787886799253,116051.0,507644217.0,16.803605458871598,54
123,54,382956.0,0.4108513771817128,-199.07407407407408,4501.456006638098,10750.0,4505.855819560438,0.4010633191160193,157338.0,1096347780.0,18.849975998452905,47
124,54,212414.0,0.46914045213592326,-138.22222222222223,2427.0983412347946,7464.0,2431.031003656831,0.4125808681237101,99652.0,319135234.0,19.391300801814374,47
125,54,561674.0,0.44186307359785215,-337.537037037037,6657.245778829213,18227.0,6665.797222471676,0.33142199721264953,248183.0,2399374041.0,15.576833868994528,47
126,54,253873.0,0.43613145155254796,-161.88888888888889,3094.492106155989,8742.0,3098.723835292104,0.2914782927332725,110722.0,518512828.0,13.699479758463807,47
127,54,251669.0,0.4758869785313249,-158.5185185185185,3336.8406256170183,8560.0,3340.6037600232507,0.3097955430389823,119766.0,602620208.0,14.560390522832169,47
128,54,395945.0,0.45605071411433407,-177.42592592592592,5112.881095465147,9581.0,5115.958664371278,0.28559198731903385,180571.0,1413343785.0,13.42282340399459,47
129,54,399164.0,0.4025337956328727,-189.64814814814815,4813.0435668296495,10241.0,4816.778466599465,0.25586310816228097,160677.0,1252873159.0,12.025566083627206,47
130,54,246409.0,0.4294485996858881,-100.07407407407408,2990.8453645270647,5404.0,2992.5191419295575,0.2778008260022909,105820.0,483579224.0,13.056638822107672,47
131,54,242135.0,0.45221467363247775,-97.98148148148148,3106.1818380075847,5291.0,3107.726818991895,0.2810070274412378,109497.0,521530163.0,13.207330289738177,47
132,54,351682.0,0.44091821588821717,-192.35185185185185,4442.123295925077,10387.0,4446.2859344751,0.2698102344671842,155063.0,1067550765.0,12.68108101995766,47
133,54,274955.0,0.4096997690531178,-157.75925925925927,3198.600550097016,8519.0,3202.4886358835,0.3477251273759897,112649.0,553820407.0,16.343080986671517,47
134,54,215901.0,0.4256673197437715,-90.22222222222223,2536.5223762924106,4872.0,2538.1264379094305,0.31382246964090027,91902.0,347872634.0,14.749656073122312,47
135,54,292187.0,0.44320589211703465,-138.42592592592592,3755.083855659092,7475.0,3757.634428733056,0.26790642130463227,129499.0,762470091.0,12.591601801317717,47
136,54,264811.0,0.42783721220039955,-177.1851851851852,3274.9166066514217,9568.0,3279.706293308956,0.26890677987769734,113296.0,580849562.0,12.638618654251776,47
137,54,379190.0,0.41662227379414013,-167.53703703703704,4394.6263891803255,9047.0,4397.818750160045,0.2886164699986857,157979.0,1044403727.0,13.564974089938227,47
138,54,361171.0,0.43109773486797115,-187.59259259259258,4334.835630693547,10130.0,4338.8928225903355,0.42575022054520084,155700.0,1016603510.0,20.01026036562444,47
139,54,307137.0,0.4546440187929165,-147.62962962962962,3874.2655232065945,7972.0,3877.0772305761275,0.35562907614058276,139638.0,811713304.0,16.71456657860739,47
140,54,353049.0,0.39788811184849693,-182.0,4184.293156821379,9828.0,4188.249422159839,0.2519138113370053,140474.0,947237394.0,11.839949132839248,47
141,54,261965.0,0.4150210906037066,-160.90740740740742,3167.864231264167,8689.0,3171.9481366317264,0.2648134608191654,108721.0,543307769.0,12.446232658500774,47
142,54,206113.0,0.43158364586416187,-97.83333333333333,2399.5397301704897,5283.0,2401.53331806531,0.3286098336149282,88955.0,311437563.0,15.444662179901625,47
143,54,298284.0,0.4576443925922946,-155.22222222222223,3858.475872897017,8382.0,3861.596819969687,0.29741982739701783,136508.0,805244220.0,13.978731887659839,47
144,54,354668.0,0.4132484464344119,-158.66666666666666,4132.140168286935,8568.0,4135.185301952197,0.28266074981659156,146566.0,923386904.0,13.285055241379803,47
145,54,368014.0,0.4170846761264517,-201.72222222222223,4406.021512769502,10893.0,4410.6368503795375,0.275716571918409,153493.0,1050500741.0,12.958678880165222,47
146,54,385186.0,0.4327986998489042,-187.59259259259258,4934.333050051852,10130.0,4937.897693313384,0.26751097942925817,166708.0,1316673016.0,12.573016033175133,47
147,54,383022.0,0.4384761188652349,-209.96296296296296,4862.296214764146,11338.0,4866.827398411199,0.26446162333545997,167946.0,1279044482.0,12.429696296766618,47
148,54,418664.0,0.41642940400894274,-185.11111111111111,5062.899548628846,9996.0,5066.2824598479465,0.26251469981328457,174344.0,1386029770.0,12.338190891224375,47
149,54,264748.0,0.46010545877589254,-132.2962962962963,3354.4148279743863,7144.0,3357.022661250315,0.3405252508914688,121812.0,608558462.0,16.004686791899033,47
150,54,410950.0,0.42860201971042705,-200.4814814814815,5074.30638843686,10826.0,5078.2652695726865,0.2769765013255922,176134.0,1392594020.0,13.017895562302833,47
151,54,334084.0,0.43243914704086395,-196.42592592592592,4083.333921096792,10607.0,4088.0556571010084,0.28526581991152156,144471.0,902458749.0,13.407493535841512,47
152,54,257748.0,0.4359801045982898,-127.79629629629629,3168.5123590757717,6901.0,3171.0885296634283,0.3490090588514117,112373.0,543013333.0,16.40342576601635,47
153,54,289049.0,0.433621981048196,-155.40740740740742,3525.0973746388727,8392.0,3528.521356455557,0.3614981079024255,125338.0,672325000.0,16.990411071413998,47
154,54,424743.0,0.4375657750686886,-199.09259259259258,5330.053930199395,10751.0,5333.770969891682,0.27546465029830725,185853.0,1536252089.0,12.94683856402044,47
155,54,313431.0,0.4793399504197096,-160.33333333333334,4244.328673522928,8658.0,4247.355961850462,0.3007095050473103,150240.0,974161764.0,14.133346737223585,47
156,54,313238.0,0.4583224257593268,-163.4814814814815,3851.9388131209244,8828.0,3855.406439639641,0.4508400964621722,143564.0,802664576.0,21.189484533722094,47
157,54,466399.0,0.40779032545095506,-203.24074074074073,5480.261783876905,10975.0,5484.029177394894,0.2799963698594177,190193.0,1624027105.0,13.159829383392633,47
158,54,391180.0,0.4183930671302214,-209.90740740740742,4768.375487283159,11335.0,4772.993390672923,0.25045409653521755,163667.0,1230199159.0,11.771342537155224,47
159,54,364277.0,0.4413729112735638,-180.7037037037037,4698.881997169074,9758.0,4702.355351507566,0.274095536608,160782.0,1194055876.0,12.882490220576,47
160,54,263035.0,0.41864010492900183,-145.16666666666666,3129.487360397688,7839.0,3132.8524542340006,0.26968383900666176,110117.0,529997283.0,12.675140433313103,47
161,54,344388.0,0.4091867312449911,-173.57407407407408,4100.764664925997,9373.0,4104.436477312847,0.25351334714260837,140919.0,909705535.0,11.915127315702593,47
162,54,369768.0,0.4625630124835032,-198.7962962962963,4900.03828926699,10735.0,4904.069249480854,0.29404906936311015,171041.0,1298694341.0,13.820306260066177,47
163,54,311693.0,0.39978440324293457,-131.8148148148148,3668.2428787579342,7118.0,3670.6104346502043,0.2500517930187911,124610.0,727562572.0,11.752434271883182,47
164,54,312059.0,0.45175431569030217,-171.11111111111111,3895.529630071556,9240.0,3899.2858462943072,0.33582989232294286,140974.0,821039226.0,15.784004939178313,47
165,54,184167.0,0.4300173212356177,-92.75925925925925,2200.621813935739,5009.0,2202.5759120057924,0.29773665448691883,79195.0,261972395.0,13.993622760885186,47
166,54,259662.0,0.41425391470450046,-122.0,3153.94466120221,6588.0,3156.3033640519925,0.2593196065537552,107566.0,537961550.0,12.188021508026493,47
167,54,439858.0,0.3998267622732791,-247.3148148148148,4978.8814258569655,13355.0,4985.020047138263,0.3368491561772306,175867.0,1341922943.0,15.831910340329838,47
168,54,364000.0,0.4233818681318681,-208.9814814814815,4383.3266687348605,11285.0,4388.305589227401,0.3216910784915595,154111.0,1039890201.0,15.119480689103295,47
169,54,275054.0,0.41553658554320244,-139.83333333333334,3364.562003028362,7551.0,3367.466530395415,0.25802975159875774,114295.0,612350865.0,12.127398325141614,47
170,54,192865.0,0.43410157363959245,-109.53703703703704,2347.1709583853317,5915.0,2349.7254883007868,0.30646986064058357,83723.0,298145333.0,14.404083450107427,47
171,54,380154.0,0.44387537682097256,-161.72222222222223,4824.312648860003,8733.0,4827.022540978145,0.30242831153813987,168741.0,1258207917.0,14.214130642292574,47
172,54,329306.0,0.40275609919041866,-144.07407407407408,3923.5986498217935,7780.0,3926.2429501628785,0.24077509085421234,132630.0,832430720.0,11.31642927014798,47
173,54,379567.0,0.4337574130522411,-204.33333333333334,4654.0899655472285,11034.0,4658.573335101479,0.2967252492927658,164640.0,1171924498.0,13.946086716759993,47
174,54,292865.0,0.4311952606149591,-121.22222222222223,3704.8026271547637,6546.0,3706.785309851831,0.2542262422438098,126282.0,741973896.0,11.94863338545906,47
175,54,287602.0,0.4214122294003519,-146.16666666666666,3485.520338167284,7893.0,3488.5837702744393,0.2615034083632758,121199.0,657191703.0,12.290660193073961,47
176,54,237625.0,0.4427859021567596,-132.53703703703704,2966.2528657285898,7157.0,2969.2123752991515,0.33992885510497567,105217.0,476075995.0,15.976656189933856,47
177,54,172588.0,0.4500312883862146,-92.81481481481481,2146.618331702854,5012.0,2148.623943795622,0.42830633201004314,77670.0,249295582.0,20.130397604472027,47
178,54,471758.0,0.4407980362813137,-237.33333333333334,5785.420452725524,12816.0,5790.286428660151,0.31834482960667165,207950.0,1810480514.0,14.962206991513566,47
179,54,340852.0,0.41390691561146775,-196.94444444444446,4168.946342665577,10635.0,4173.595658688348,0.2645594790902941,141081.0,940620639.0,12.434295517243823,47
180,54,340786.0,0.42548696249259066,-179.77777777777777,4278.928356089082,9708.0,4282.703343208111,0.25657875118589846,145000.0,990443588.0,12.059201305737227,47
181,54,292655.0,0.4317506962122636,-155.5185185185185,3684.3821570633377,8398.0,3687.662930487125,0.3454695403813342,126354.0,734338326.0,16.23706839792271,47
182,54,261232.0,0.4546265388620077,-125.0925925925926,3424.873359478223,6755.0,3427.1570849882537,0.27115953349086847,118763.0,634251907.0,12.744498074070817,47
183,54,218988.0,0.5913109394122052,-103.48148148148148,4048.6778900110676,5588.0,4050.0001326017355,0.41167892730715244,129490.0,885735058.0,14.408762455750336,35
184,54,304880.0,0.4228220939385988,-151.66666666666666,3742.9546409814334,8190.0,3746.026190808364,0.2718876593987051,128910.0,757766460.0,12.778719991739138,47
185,54,307975.0,0.4633233216981898,-147.37037037037038,3947.440508295153,7958.0,3950.1904501672566,0.31933840424190946,142692.0,842616248.0,15.008904999369745,47
186,54,188230.0,0.44727726717313926,-91.79629629629629,2345.009929534609,4957.0,2346.8059420475374,0.2826903234366356,84191.0,297404899.0,13.286445201521873,47
187,54,292591.0,0.4484758587926491,-149.5185185185185,3512.3162018116927,8074.0,3515.497246320766,0.3418705192339811,131220.0,667370928.0,16.06791440399711,47
188,54,257234.0,0.4631425083775862,-178.88888888888889,3331.3441601822306,9660.0,3336.14375411914,0.30119190824505626,119136.0,601012178.0,14.156019687517643,47
189,54,395084.0,0.41226675846149174,-205.44444444444446,4706.397799476111,11094.0,4710.879712608535,0.2674584227157101,162880.0,1198388934.0,12.570545867638373,47
190,54,371327.0,0.4201849044103984,-180.96296296296296,4430.531930120066,9772.0,4434.226062998793,0.2724977939160738,156026.0,1061767482.0,12.80739631405547,47
191,54,320750.0,0.43352766952455185,-159.11111111111111,3998.7515026876717,8592.0,4001.9157819631746,0.25911572226887797,139054.0,864827816.0,12.178438946637264,47
192,54,611069.0,0.46948707920054855,-299.8333333333333,8063.79437327394,16191.0,8069.3667485263195,0.28475180627708896,286889.0,3516192705.0,13.383334895023182,47
193,54,247496.0,0.4487587678184698,-109.33333333333333,3163.871567604522,5904.0,3165.760110001084,0.2982807647543115,111066.0,541190002.0,14.019195943452639,47
194,54,237227.0,0.4297402909449599,-124.22222222222223,2883.1802442767353,6708.0,2885.85506938264,0.27031846373221236,101946.0,449720612.0,12.704967795413982,47
195,54,499845.0,0.4191439346197321,-248.94444444444446,6214.279367108396,13443.0,6219.263733665657,0.2479190766281545,209507.0,2088679035.0,11.652196601523261,47
196,54,244924.0,0.4389933203769332,-125.62962962962963,3051.562503813029,6784.0,3054.1474290738684,0.30280131856929154,107520.0,503702092.0,14.231661972756703,47
197,54,314713.0,0.42741799671446684,-187.7037037037037,3704.866917336096,10136.0,3709.618788441146,0.28899677333407425,134514.0,743108664.0,13.58284834670149,47
198,54,131799.0,0.5080615179174349,-70.81481481481481,1868.5650175912278,3824.0,1869.9064048670893,0.6677575957957802,66962.0,188813698.0,31.38460700240167,47
199,54,394412.0,0.42457633134894474,-190.0,4982.804423808537,10260.0,4986.425566066932,0.25409128446272067,167458.0,1342679756.0,11.942290369747871,47
200,54,359312.0,0.41261911653382016,-206.9814814814815,4199.805734002559,11177.0,4204.903035390595,0.2695438396968817,148259.0,954785315.0,12.668560465753442,47
201,54,255323.0,0.44168758787888285,-122.68518518518519,3170.8206194756003,6625.0,3173.19319543509,0.2761410226759893,112773.0,543734373.0,12.978628065771497,47
202,54,306557.0,0.42805742488346377,-147.03703703703704,3816.1262934443275,7940.0,3818.957943965576,0.2554270356899402,131224.0,787559748.0,12.005070677427188,47
203,54,324911.0,0.41858847499776863,-150.59259259259258,3765.695993505143,8132.0,3768.7059376454995,0.2841989316488647,136004.0,766969800.0,13.357349787496643,47
204,54,271563.0,0.4310786079105033,-133.12962962962962,3207.7148266518466,7189.0,3210.476274232128,0.29398541785946275,117065.0,556586527.0,13.81731463939475,47
205,54,302206.0,0.42505774206997876,-160.46296296296296,3692.427449639394,8665.0,3695.9124493598783,0.2712982572459118,128455.0,737627517.0,12.751018090557853,47
206,54,365277.0,0.4617865346025071,-191.74074074074073,4641.987741479279,10354.0,4645.9460504512645,0.34861550115395995,168680.0,1165579994.0,16.38492855423612,47
207,54,529208.0,0.42364627896781604,-258.462962962963,6598.072793017791,13957.0,6603.1331718499505,0.2816837946776679,224197.0,2354473855.0,13.239138349850391,47
208,54,145322.0,0.46560052848157885,-73.96296296296296,1852.2470133943416,3994.0,1853.723150451145,0.29452042187589034,67662.0,185559634.0,13.842459828166847,47
209,54,331092.0,0.302390272190207,-128.53703703703704,2612.4617290336128,6941.0,2615.621925193998,0.3412374499434449,100119.0,369439815.0,18.426822296946025,54
210,54,143091.0,0.42175259100851903,-79.16666666666667,1709.8982615392106,4275.0,1711.7299512265145,0.2793632364445596,60349.0,158221049.0,13.130072112894302,47
211,54,664464.0,0.42895928146596357,-320.1111111111111,7979.018817119723,17286.0,7985.437521351439,0.303842976429564,285028.0,3443429470.0,14.280619892189508,47
212,54,215593.0,0.4360020965430232,-112.01851851851852,2476.9781880552578,6049.0,2479.509849263074,0.3200232603289699,93999.0,331990331.0,15.041093235461584,47
213,54,402998.0,0.41671422686961224,-194.16666666666666,5020.1162918137,10485.0,5023.869850800056,0.25666870060333163,167935.0,1362920487.0,12.063428928356588,47
214,54,437905.0,0.4464781173998927,-205.87037037037038,5598.501122312068,11117.0,5602.285018269414,0.26775347220731355,195515.0,1694822261.0,12.584413193743737,47
215,54,299081.0,0.480759392940374,-178.88888888888889,3903.523653518734,9660.0,3907.620522536464,0.3131159835150094,143786.0,824552900.0,14.716451225205443,47
